$GPGGA,010040.00,2427.59911863,N,11806.67095076,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,010041.00,2427.58916574,N,11806.68327883,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,010042.00,2427.57938027,N,11806.69576671,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,010043.00,2427.56960795,N,11806.70826686,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,010044.00,2427.55983658,N,11806.72076788,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,010045.00,2427.55006796,N,11806.73327145,E,1,05,2.87,+0.00,M,00.000,M,,*4E
$GPGGA,010046.00,2427.54034370,N,11806.74581610,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,010047.00,2427.53123604,N,11806.75889019,E,1,05,2.87,+0.00,M,00.000,M,,*47
$GPGGA,010048.00,2427.52303220,N,11806.77267002,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,010049.00,2427.51582198,N,11806.78706830,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,010050.00,2427.51189413,N,11806.80292672,E,1,05,2.87,+0.00,M,00.000,M,,*46
$GPGGA,010051.00,2427.50814229,N,11806.81884514,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,010052.00,2427.50414842,N,11806.83469417,E,1,05,2.87,+0.00,M,00.000,M,,*4C
$GPGGA,010053.00,2427.50005458,N,11806.85051254,E,1,05,2.87,+0.00,M,00.000,M,,*46
$GPGGA,010054.00,2427.49477102,N,11806.86587565,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,010055.00,2427.48764151,N,11806.88035058,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,010056.00,2427.48031678,N,11806.89471005,E,1,05,2.87,+0.00,M,00.000,M,,*41
$GPGGA,010057.00,2427.47298019,N,11806.90906228,E,1,05,2.87,+0.00,M,00.000,M,,*47
$GPGGA,010058.00,2427.46564316,N,11806.92341346,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,010059.00,2427.45933528,N,11806.93575147,E,1,05,2.87,+0.00,M,00.000,M,,*47
$GPGGA,010100.00,2427.45663758,N,11806.94102806,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,010101.00,2427.45663758,N,11806.94102806,E,1,05,2.87,+0.00,M,00.000,M,,*4B
